0.017147595356550638,0.
0.017039885579135428,0.01
0.016935908621132457,0.02
0.016835664482541732,0.03
0.016739153163363246,0.04
0.016646374663597,0.05
0.016557328983242994,0.06
0.016472016122301234,0.07
0.016390436080771707,0.08
0.016312588858654428,0.09
0.016238474455949385,0.1
0.016168092872656584,0.11
0.01610144410877603,0.12
0.01603852816430771,0.13
0.015979345039251632,0.14
0.015923894733607797,0.15
0.0158721772473762,0.16
0.01582419258055685,0.17
0.015779940733149738,0.18
0.01573942170515486,0.19
0.015702635496572234,0.2
0.015669582107401846,0.21
0.015640261537643693,0.22
0.015614673787297789,0.23
0.015592818856364118,0.24
0.015574696744842693,0.25
0.01556030745273351,0.26
0.015549650980036566,0.27
0.015542727326751861,0.28
0.0155395364928794,0.29
0.01554007847841918,0.3
0.015544353283371198,0.31
0.015552360907735461,0.32
0.015564101351511964,0.33
0.015579574614700706,0.34
0.01559878069730169,0.35000000000000003
0.015621719599314916,0.36
0.015648391320740383,0.37
0.01567879586157809,0.38
0.015712933221828037,0.39
0.015750803401490227,0.4
0.01579240640056466,0.41000000000000003
0.015837742219051328,0.42
0.01588681085695024,0.43
0.015939612314261394,0.44
0.015996146590984788,0.45
0.01605641368712042,0.46
0.016120413602668297,0.47000000000000003
0.016188146337628415,0.48
0.016259611892000772,0.49
0.01633481026578537,0.5
0.016413741458982212,0.51
0.016496405471591296,0.52
0.016582802303612615,0.53
0.01667293195504618,0.54
0.016766794425891983,0.55
0.01686438971615003,0.56
0.016965717825820317,0.5700000000000001
0.017070778754902843,0.58
0.01717957250339761,0.59
0.017292099071304617,0.6
0.017408358458623867,0.61
0.01752835066535536,0.62
0.017652075691499094,0.63
0.017779533537055067,0.64
0.017910724202023276,0.65
0.018045647686403734,0.66
0.01818430399019643,0.67
0.01832669311340137,0.68
0.018472815056018548,0.6900000000000001
0.018622669818047964,0.7000000000000001
0.018776257399489626,0.71
0.01893357780034352,0.72
0.019094631020609668,0.73
0.019259417060288046,0.74
0.019427935919378674,0.75
0.019600187597881537,0.76
0.019776172095796643,0.77
0.01995588941312399,0.78
0.02013933954986358,0.79
0.02032652250601541,0.8
0.02051743828157948,0.81
0.02071208687655579,0.8200000000000001
0.02091046829094434,0.8300000000000001
0.021112582524745134,0.84
0.021318429577958167,0.85
0.02152800945058344,0.86
0.021741322142620957,0.87
0.021958367654070717,0.88
0.022179145984932716,0.89
0.022403657135206957,0.9
0.022631901104893434,0.91
0.022863877893992152,0.92
0.023099587502503113,0.93
0.02333902993042632,0.9400000000000001
0.023582205177761766,0.9500000000000001
0.023829113244509446,0.96
0.02407975413066937,0.97
0.02433412783624154,0.98
0.024592234361225943,0.99
0.024854073705622596,1.
